DO_ID,Course Name,Date of Creation,Organisation Name,Certificate Course (Y/N),Status,Batch Count,All Batch IDs
do_1141356083669811201246,Untitled Course,2024-09-05,NIUA,N,Draft,0,
do_1141354289501470721232,Untitled Course,2024-09-05,NIUA,N,Draft,0,
do_1141334071025418241193,Untitled Course,2024-09-02,NIUA,N,Draft,0,
do_1141334064388014081192,Untitled Course,2024-09-02,NIUA,N,Draft,0,
do_1141334017123450881190,Untitled Course,2024-09-02,NIUA,N,Draft,0,
do_1141333376377896961189,Untitled Course,2024-09-02,NIUA,N,Draft,0,
do_1141312489491824641184,Untitled Course,2024-08-30,NIUA,N,Retired,0,
do_1141305777535385601175,Untitled Course,2024-08-29,NULP,N,Draft,0,
do_1141304902046351361172,Untitled Course,2024-08-29,NIUA,N,Retired,0,
do_1141305627713617921174,Untitled Course,2024-08-29,World Bank,N,Draft,0,
do_1141304876556697601171,Untitled Course,2024-08-29,NIUA,N,Retired,0,
do_1141304943975628801173,Untitled Course,2024-08-29,NIUA,N,Draft,0,
do_1141298034016747521153,Untitled Course,2024-08-28,NIUA,N,Draft,0,
do_1141283807990251521135,Untitled Course,2024-08-26,NIUA,N,Retired,0,
do_1141280133514526721124,Untitled Course,2024-08-25,NIUA,N,Draft,0,
do_114127727085887488165,Untitled Course,2024-08-25,NIUA,N,Retired,0,
do_114126944392388608137,Untitled Course,2024-08-24,NIUA,N,Draft,0,
do_114126943022866432136,Untitled Course,2024-08-24,NIUA,N,Draft,0,
do_114124125025640448112,Untitled Course,2024-08-20,NIUA,N,Draft,0,
do_11411649032950579211506,Untitled Course,2024-08-09,NIUA,N,Draft,0,
do_11411648589223526411505,Untitled Course,2024-08-09,NIUA,N,Draft,0,
do_11410003995072921611470,Untitled Course,2024-07-17,NIUA,N,Draft,0,
do_11409506869864857611448,Untitled Course,2024-07-10,NIUA,N,Draft,0,
do_11406958942835507211307,Untitled Course,2024-06-04,NIUA,N,Retired,0,
do_11408450478646886411386,Untitled Course,2024-06-25,NIUA,N,Draft,0,
do_11408387236651827211384,Untitled Course,2024-06-24,NULP,N,Draft,0,
do_11408387139393945611383,Untitled Course,2024-06-24,NIUA,N,Draft,0,
do_11404505628730982411106,Untitled Course,2024-04-30,NIUA,N,Retired,0,
do_11404574646516121611120,Untitled Course,2024-05-01,NIUA,N,Retired,0,
do_11404639953713561611130,Untitled Course,2024-05-02,NIUA,N,Retired,0,
do_11404640035270656011135,Untitled Course,2024-05-02,NIUA,N,Retired,0,
do_11405908251083571211259,Untitled Course,2024-05-20,NIUA,N,Retired,0,
do_11405972278334259211260,Untitled Course,2024-05-21,NIUA,N,Retired,0,
do_11403998460298035211025,Untitled Course,2024-04-23,NIUA,N,Retired,0,
do_11404639865719193611129,Untitled Course,2024-05-02,nulp-learn,N,Draft,0,
do_11404628041550233611127,Untitled Course,2024-05-02,NIUA,N,Draft,0,
do_11404073340219392011029,Untitled Course,2024-04-24,NIUA,N,Draft,0,
do_11404570293810790411116,Untitled Course,2024-05-01,NIUA,N,Draft,0,
do_11404498329052774411105,Untitled Course,2024-04-30,NIUA,N,Draft,0,
do_11404402565583667211066,Untitled Course,2024-04-29,NIUA,N,Retired,0,
do_11404211512072601611048,Untitled Course,2024-04-26,NIUA,N,Draft,0,
do_11404205752178278411044,Untitled Course,2024-04-26,NIUA,N,Draft,0,
do_11404137385313075211043,Untitled Course,2024-04-25,NIUA,N,Draft,0,
do_1140350291731251201988,Untitled Course,2024-04-16,NIUA,N,Draft,0,
do_1140350194638192641982,Untitled Course,2024-04-16,NIUA,N,Draft,0,
do_1140349008811458561971,Untitled Course,2024-04-16,NIUA,N,Retired,0,
do_1140271197622272001784,Untitled Course,2024-04-05,NIUA,N,Draft,0,
do_1140262702020444161708,Untitled Course,2024-04-04,NIUA,N,Retired,0,
do_1140263907249111041737,Untitled Course,2024-04-04,NIUA,N,Retired,0,
do_1140259325777346561707,Untitled Course,2024-04-03,NIUA,N,Retired,0,
do_1140258180135731201703,Untitled Course,2024-04-03,NULP,N,Draft,0,
do_1140209356725698561677,Untitled Course,2024-03-27,NULP,N,Draft,0,
do_1140158172428369921614,Untitled Course,2024-03-20,NIUA,N,Draft,0,
do_1140146080478576641606,Untitled Course,2024-03-18,NIUA,N,Retired,0,
do_1140152088090705921607,Untitled Course,2024-03-19,NIUA,N,Retired,0,
do_1140145315009904641605,Untitled Course,2024-03-18,NIUA,N,Retired,0,
do_1139959618391408641238,Untitled Course,2024-02-21,NULP,N,Retired,0,
do_1140116070487080961598,Untitled Course,2024-03-14,NULP,N,Retired,0,
do_1140096031882526721583,Untitled Course,2024-03-11,NIUA,N,Retired,0,
do_1140115571579781121585,Untitled Course,2024-03-14,NIUA,N,Retired,0,
do_1140109768614379521584,Untitled Course,2024-03-13,NULP,N,Retired,0,
do_1140067534215331841559,Untitled Course,2024-03-07,World Bank,N,Retired,0,
do_1140067264841973761550,Untitled Course,2024-03-07,World Bank,N,Retired,0,
do_113979647559712768157,Untitled Course,2024-01-29,PCMC,N,Retired,0,
do_1140003581381509121470,Untitled Course,2024-02-27,NIUA,N,Retired,0,
do_1139897672289402881461,Untitled Course,2024-02-12,NULP,N,Retired,0,
do_1139975362913075201402,Untitled Course,2024-02-23,NULP,N,Draft,0,
do_1139969150246256641294,Untitled Course,2024-02-22,nulp-mainorg,N,Retired,0,
do_1139953847315415041212,Untitled Course,2024-02-20,NIUA,N,Retired,0,
do_1139918702112276481137,Untitled Course,2024-02-15,NIUA,N,Retired,0,
do_1139925569321943041155,Untitled Course,2024-02-16,NIUA,N,Retired,0,
do_1139917334671441921127,Untitled Course,2024-02-15,NIUA,N,Retired,0,
do_1139919717869731841139,Untitled Course,2024-02-15,NIUA,N,Draft,0,
do_1139918682418790401136,Untitled Course,2024-02-15,NIUA,N,Retired,0,
do_1139917923415982081129,Untitled Course,2024-02-15,NIUA,N,Retired,0,
do_113990557517873152131,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_113990557887586304132,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_113990564154015744136,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_113990567522795520137,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_113990561921286144134,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_113990562216009728135,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_113990555399307264128,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_11399047164021964818,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_113990534983000064125,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_113990532922728448123,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_1139903206717849601499,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_1139903050830069761493,Untitled Course,2024-02-13,NIUA,N,Retired,0,
do_1139867425186201601382,Untitled Course,2024-02-08,NIUA,N,Retired,0,
do_1139867872405913601384,Untitled Course,2024-02-08,NIUA,N,Retired,0,
do_1139867419437547521380,Untitled Course,2024-02-08,NIUA,N,Retired,0,
do_1139874523323105281416,Untitled Course,2024-02-09,NIUA,N,Retired,0,
do_1139897975582310401484,Untitled Course,2024-02-12,NIUA,N,Retired,0,
do_1139897662004264961459,Untitled Course,2024-02-12,NULP,N,Draft,0,
do_1139897659628257281458,Untitled Course,2024-02-12,NULP,N,Draft,0,
do_1139896556129157121443,Untitled Course,2024-02-12,NIUA,N,Retired,0,
do_1139896664119705601445,Untitled Course,2024-02-12,NIUA,N,Retired,0,
do_1139867575750819841383,Untitled Course,2024-02-08,NIUA,N,Retired,0,
do_1139896198702284801440,Untitled Course,2024-02-12,NIUA,N,Retired,0,
do_1139896364919275521441,Untitled Course,2024-02-12,NIUA,N,Retired,0,
do_1139875067983708161421,Untitled Course,2024-02-09,NULP,N,Draft,0,
do_1139874958614200321420,Untitled Course,2024-02-09,NIUA,N,Draft,0,
do_1139874943291146241419,Untitled Course,2024-02-09,NIUA,N,Retired,0,
do_1139867421506600961381,Untitled Course,2024-02-08,NIUA,N,Draft,0,
do_1139855055012659201315,Untitled Course,2024-02-06,NIUA,N,Draft,0,
do_1139854764500008961307,Untitled Course,2024-02-06,NIUA,N,Retired,0,
do_1139853677491732481301,Untitled Course,2024-02-06,NIUA,N,Retired,0,
do_1139833412685987841290,Untitled Course,2024-02-03,NIUA,N,Retired,0,
do_1139847482453524481295,Untitled Course,2024-02-05,NIUA,N,Retired,0,
do_1139847833857474561296,Untitled Course,2024-02-05,NIUA,N,Retired,0,
do_1139847065327206401294,Untitled Course,2024-02-05,NULP,N,Draft,0,
do_1139821445854822401274,Untitled Course,2024-02-01,NULP,N,Draft,0,
do_1139811667716014081249,Untitled Course,2024-01-31,NIUA,N,Retired,0,
do_1139813068978339841251,Untitled Course,2024-01-31,NIUA,N,Draft,0,
do_1139812252818472961250,Untitled Course,2024-01-31,NULP,N,Draft,0,
do_1139810956757237761174,Untitled Course,2024-01-31,NIUA,N,Retired,0,
do_1139805948142878721163,Untitled Course,2024-01-30,NIUA,N,Retired,0,
do_113977082643324928138,Untitled Course,2024-01-25,NIUA,N,Retired,0,
do_113977037234085888134,Untitled Course,2024-01-25,NIUA,N,Retired,0,
do_11397544637389209611,Untitled Course,2024-01-23,NULP,N,Draft,0,
do_1139747258074808321119,Untitled Course,2024-01-22,NULP,N,Draft,0,
do_1139727735286579201101,Untitled Course,2024-01-19,NIUA,N,Retired,0,
do_113972741780955136197,Untitled Course,2024-01-19,NIUA,N,Retired,0,
do_11397124483185049616,Untitled Course,2024-01-17,NIUA,N,Retired,0,
do_113971911333257216143,Untitled Course,2024-01-18,NULP,N,Draft,0,
do_11397121824492748812,Untitled Course,2024-01-17,NIUA,N,Retired,0,
do_11397123362910208014,Untitled Course,2024-01-17,NIUA,N,Retired,0,
do_11397124936406630418,Untitled Course,2024-01-17,NULP,N,Draft,0,
do_11397124755750092817,Untitled Course,2024-01-17,NULP,N,Draft,0,
do_11397050622178918411,Untitled Course,2024-01-16,NULP,N,Draft,0,
do_113967108067377152195,Untitled Course,2024-01-11,NIUA,N,Retired,0,
do_113967111693426688196,Untitled Course,2024-01-11,NIUA,N,Retired,0,
do_113966237407404032170,Untitled Course,2024-01-10,NULP,N,Draft,0,
do_113965768202854400166,Untitled Course,2024-01-09,Leaders in Climate Change Management LCCM,N,Retired,0,
do_113962189024231424136,Untitled Course,2024-01-04,NIUA,N,Retired,0,
do_113964933855051776142,Untitled Course,2024-01-08,NIUA,N,Retired,0,
do_113965535482634240147,Untitled Course,2024-01-09,NIUA,N,Retired,0,
do_113965060162953216144,Untitled Course,2024-01-08,NIUA,N,Retired,0,
do_113964890988380160138,Untitled Course,2024-01-08,NIUA,N,Retired,0,
do_113962780261908480137,Untitled Course,2024-01-05,Leaders in Climate Change Management LCCM,N,Retired,0,
do_113961481516072960126,Untitled Course,2024-01-03,NULP,N,Draft,0,
do_11396137012470579218,Untitled Course,2024-01-03,Leaders in Climate Change Management LCCM,N,Retired,0,
do_11396136815905177614,Untitled Course,2024-01-03,NULP,N,Draft,0,
do_11396136785092608012,Untitled Course,2024-01-03,NULP,N,Draft,0,
do_11396136767080038411,Untitled Course,2024-01-03,NULP,N,Draft,0,
do_113952812435005440115,Untitled Course,2023-12-22,Leaders in Climate Change Management LCCM,N,Retired,0,
do_113947899251744768170,Untitled Course,2023-12-15,NULP,N,Draft,0,
do_113947849137553408150,Untitled Course,2023-12-15,NULP,N,Draft,0,
do_113947842192596992147,Untitled Course,2023-12-15,NULP,N,Draft,0,
do_113822648241905664154,Untitled Course,2023-06-21,NULP,N,Retired,0,
do_1138574155423088641228,Untitled Course,2023-08-09,NULP,N,Retired,0,
do_113945914814799872124,Untitled Course,2023-12-12,NULP,N,Draft,0,
do_113945905204436992116,Untitled Course,2023-12-12,NULP,N,Draft,0,
do_113890655583404032121,Untitled Course,2023-09-25,NULP,N,Draft,0,
do_113890525787103232120,Untitled Course,2023-09-25,NULP,N,Retired,0,
do_113890493491724288110,Untitled Course,2023-09-25,NULP,N,Draft,0,
do_1138863351891722241515,Untitled Course,2023-09-19,NULP,N,Draft,0,
do_1138785509303746561482,Untitled Course,2023-09-08,NULP,N,Draft,0,
do_1138686313469706241389,Untitled Course,2023-08-25,IIT Roorkee,N,Retired,0,
do_1138630867895992321352,Untitled Course,2023-08-17,NULP,N,Draft,0,
do_1138623848019148801343,Untitled Course,2023-08-16,NULP,N,Draft,0,
do_1138608938890199041301,Untitled Course,2023-08-14,NULP,N,Draft,0,
do_1138587244469370881250,Untitled Course,2023-08-11,NULP,N,Draft,0,
do_1138586880045301761249,Untitled Course,2023-08-11,NULP,N,Draft,0,
do_1138560397827031041178,Untitled Course,2023-08-07,NULP,N,Draft,0,
do_1138565238245376001185,Untitled Course,2023-08-08,NULP,N,Draft,0,
do_1138559618544107521165,Untitled Course,2023-08-07,NULP,N,Draft,0,
do_1138559663009054721171,Untitled Course,2023-08-07,NULP,N,Draft,0,
do_1138559650429829121170,Untitled Course,2023-08-07,NULP,N,Draft,0,
do_1138539467736924161135,Untitled Course,2023-08-04,NULP,N,Draft,0,
do_1138326059053056001402,Untitled Course,2023-07-05,IIT Roorkee,N,Draft,0,
do_113851007750381568143,Untitled Course,2023-07-31,NULP,N,Retired,0,
do_113851046507913216165,Untitled Course,2023-07-31,NULP,N,Retired,0,
do_113851004248391680142,Untitled Course,2023-07-31,NULP,N,Draft,0,
do_11384845870718156818,Untitled Course,2023-07-27,NULP,N,Draft,0,
do_113848061774577664179,Untitled Course,2023-07-27,NULP,N,Draft,0,
do_113847633302798336125,Untitled Course,2023-07-26,NULP,N,Retired,0,
do_113847731893649408146,Untitled Course,2023-07-26,NULP,N,Retired,0,
do_1138475692568903681526,Untitled Course,2023-07-26,NULP,N,Draft,0,
do_1138459817486417921506,Untitled Course,2023-07-24,NULP,N,Retired,0,
do_1138439142642810881505,Untitled Course,2023-07-21,NULP,N,Draft,0,
do_1138325995380326401386,Untitled Course,2023-07-05,NULP,N,Retired,0,
do_1138325992214773761384,Untitled Course,2023-07-05,NULP,N,Draft,0,
do_1138325147713044481379,Untitled Course,2023-07-05,NULP,N,Draft,0,
do_1138318113757675521350,Untitled Course,2023-07-04,NULP,N,Retired,0,
do_1138312521375170561337,Untitled Course,2023-07-03,NULP,N,Retired,0,
do_1138286623737282561237,Untitled Course,2023-06-29,IIT Kharagpur,N,Retired,0,
do_11368736789116518411134,Untitled Course,2022-12-12,IIT Kharagpur,N,Retired,0,
do_1138286306477998081185,Untitled Course,2023-06-29,IIT Kharagpur,N,Retired,0,
do_1138286341010800641192,Untitled Course,2023-06-29,IIT Kharagpur,N,Retired,0,
do_1138268834197012481156,Untitled Course,2023-06-27,NULP,N,Draft,0,
do_113821373675315200110,Untitled Course,2023-06-19,NULP,N,Draft,0,
do_113823479684988928162,Untitled Course,2023-06-22,NULP,N,Draft,0,
do_113822666337452032155,Untitled Course,2023-06-21,NIUA,N,Draft,0,
do_113822645727633408153,Untitled Course,2023-06-21,NULP,N,Draft,0,
do_113822622853709824147,Untitled Course,2023-06-21,Leaders in Climate Change Management LCCM,N,Retired,0,
do_113821995091025920138,Untitled Course,2023-06-20,NIUA,N,Draft,0,
do_11382113303240704015,Untitled Course,2023-06-19,NULP,N,Draft,0,
do_11381904783428812816,Untitled Course,2023-06-16,Leaders in Climate Change Management LCCM,N,Retired,0,
do_11381904566160588815,Untitled Course,2023-06-16,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1138184799729909761103,Untitled Course,2023-06-15,NULP,N,Draft,0,
do_113818374875398144197,Untitled Course,2023-06-15,NULP,N,Draft,0,
do_113816176415547392173,Untitled Course,2023-06-12,NIUA,N,Retired,0,
do_11381144102237798417,Untitled Course,2023-06-05,NULP,N,Retired,0,
do_113817012967178240178,Untitled Course,2023-06-13,NULP,N,Draft,0,
do_113816936151474176174,Untitled Course,2023-06-13,NULP,N,Draft,0,
do_11381223619158016019,Untitled Course,2023-06-06,NULP,N,Draft,0,
do_11381201763633561611,Untitled Course,2023-06-06,NULP,N,Draft,0,
do_11381201223954432012,Untitled Course,2023-06-06,NULP,N,Draft,0,
do_113811990711320576122,Untitled Course,2023-06-06,NULP,N,Draft,0,
do_11381151933738188813,Untitled Course,2023-06-05,NULP,N,Draft,0,
do_11381151861278310412,Untitled Course,2023-06-05,NULP,N,Draft,0,
do_11381151811562700811,Untitled Course,2023-06-05,NULP,N,Draft,0,
do_11381143990687334416,Untitled Course,2023-06-05,NULP,N,Draft,0,
do_11381143966709350415,Untitled Course,2023-06-05,NULP,N,Draft,0,
do_11381143945200435214,Untitled Course,2023-06-05,NULP,N,Draft,0,
do_1135409062582435841326,Untitled Course,2022-05-19,PCMC,N,Retired,0,
do_113811365613838336124,Untitled Course,2023-06-05,NUDM National Urban Digital Mission,N,Draft,0,
do_113808575750971392111,Untitled Course,2023-06-01,NUDM National Urban Digital Mission,N,Draft,0,
do_11380856631046963219,Untitled Course,2023-06-01,Infant Toddler Caregiving Neighborhood ,N,Draft,0,
do_11380856290771763218,Untitled Course,2023-06-01,Infant Toddler Caregiving Neighborhood ,N,Retired,0,
do_11380432453971148817,Untitled Course,2023-05-26,Madhya Pradesh,N,Draft,0,
do_1138026882852290561517,Untitled Course,2023-05-24,nulp-learn,N,Draft,0,
do_113728603055390720134,Untitled Course,2023-02-08,NULP,N,Draft,0,
do_1138021368437227521500,Untitled Course,2023-05-23,Leaders in Climate Change Management LCCM,N,Retired,0,
do_11370461672103116811613,Untitled Course,2023-01-05,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1137173326342553601130,Untitled Course,2023-01-23,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1138021352104099841499,Untitled Course,2023-05-23,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1138021338464583681498,Untitled Course,2023-05-23,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1138021323142512641497,Untitled Course,2023-05-23,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1138021320095744001496,Untitled Course,2023-05-23,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1138021239848222721492,Untitled Course,2023-05-23,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1138020687339847681491,Untitled Course,2023-05-23,NUDM National Urban Digital Mission,N,Draft,0,
do_1137978131161497601461,Untitled Course,2023-05-17,NULP,N,Draft,0,
do_1137965808985292801407,Untitled Course,2023-05-15,NULP,N,Draft,0,
do_1137963885155532801349,Untitled Course,2023-05-15,NUDM National Urban Digital Mission,N,Draft,0,
do_1137887645803724801280,Untitled Course,2023-05-04,NUDM National Urban Digital Mission,N,Draft,0,
do_1137864761997475841266,Untitled Course,2023-05-01,NULP,N,Retired,0,
do_1137830552387174401114,Untitled Course,2023-04-26,NIUA,N,Retired,0,
do_113717148646170624128,Untitled Course,2023-01-23,NIUA,N,Retired,0,
do_1137675144966225921119,Untitled Course,2023-04-04,NULP,N,Draft,0,
do_1137737240839372801138,Untitled Course,2023-04-13,NIUA,N,Draft,0,
do_113763271169753088182,Untitled Course,2023-03-29,NULP,N,Draft,0,
do_113763269668626432181,Untitled Course,2023-03-29,NULP,N,Draft,0,
do_113763023824658432159,Untitled Course,2023-03-29,NUDM National Urban Digital Mission,N,Retired,0,
do_113728589750935552130,Untitled Course,2023-02-08,NULP,N,Retired,0,
do_113728592010313728131,Untitled Course,2023-02-08,NULP,N,Retired,0,
do_113739790951399424169,Untitled Course,2023-02-24,NULP,N,Retired,0,
do_11375823714379366411,Untitled Course,2023-03-22,NULP,N,Draft,0,
do_113756766365319168172,Untitled Course,2023-03-20,NUDM National Urban Digital Mission,N,Retired,0,
do_113739819713921024170,Untitled Course,2023-02-24,NULP,N,Retired,0,
do_113739852296339456171,Untitled Course,2023-02-24,NULP,N,Retired,0,
do_1137129782080798721102,Untitled Course,2023-01-17,NIUA,N,Retired,0,
do_1137229426982010881348,Untitled Course,2023-01-31,Madhya Pradesh,N,Retired,0,
do_1137173300417576961124,Untitled Course,2023-01-23,NULP,N,Retired,0,
do_11374826519721574414,Untitled Course,2023-03-08,NULP,N,Draft,0,
do_11374825022552473611,Untitled Course,2023-03-08,NULP,N,Draft,0,
do_113746942342258688173,Untitled Course,2023-03-06,Madhya Pradesh,N,Draft,0,
do_1137250307468738561433,Untitled Course,2023-02-03,Madhya Pradesh,N,Draft,0,
do_113746954926505984174,Untitled Course,2023-03-06,Madhya Pradesh,N,Draft,0,
do_113739225034489856146,Untitled Course,2023-02-23,Chhattisgarh,N,Draft,0,
do_113739081959022592144,Untitled Course,2023-02-23,Chhattisgarh,N,Draft,0,
do_1137178461461053441132,Untitled Course,2023-01-24,NULP,N,Retired,0,
do_1137180241086136321137,Untitled Course,2023-01-24,NULP,N,Retired,0,
do_1137199919599042561213,Untitled Course,2023-01-27,NULP,N,Retired,0,
do_11372794991639756811,Untitled Course,2023-02-07,NULP,N,Retired,0,
do_11372795055735603213,Untitled Course,2023-02-07,NULP,N,Retired,0,
do_1137135737832161281106,Untitled Course,2023-01-18,NULP,N,Draft,0,
do_113728506060480512112,Untitled Course,2023-02-08,NULP,N,Draft,0,
do_11372849755900313618,Untitled Course,2023-02-08,NULP,N,Draft,0,
do_1137279045518458881453,Untitled Course,2023-02-07,NULP,N,Draft,0,
do_11368968617717760011484,Untitled Course,2022-12-15,NIUA,N,Retired,0,
do_113715031478968320111,Untitled Course,2023-01-20,NIUA,N,Retired,0,
do_11370863555633971216,Untitled Course,2023-01-11,NIUA,N,Retired,0,
do_113715071907741696116,Untitled Course,2023-01-20,NIUA,N,Retired,0,
do_1137243370638049281389,Untitled Course,2023-02-02,NIUA,N,Retired,0,
do_1137243372554977281390,Untitled Course,2023-02-02,NIUA,N,Retired,0,
do_1135834973578772481572,Untitled Course,2022-07-18,NULP,N,Retired,0,
do_11370370446708736011560,Untitled Course,2023-01-04,NULP,N,Retired,0,
do_11370316611620864011548,Untitled Course,2023-01-03,NULP,N,Retired,0,
do_11370454136102912011592,Untitled Course,2023-01-05,NULP,N,Retired,0,
do_1135694553096437761211,Untitled Course,2022-06-28,NULP,N,Retired,0,
do_1135786481011097601524,Untitled Course,2022-07-11,NULP,N,Retired,0,
do_1135812602928250881542,Untitled Course,2022-07-15,NULP,N,Retired,0,
do_1135694565656248321212,Untitled Course,2022-06-28,NULP,N,Retired,0,
do_1135806747481292801537,Untitled Course,2022-07-14,NULP,N,Retired,0,
do_1135834741833482241571,Untitled Course,2022-07-18,NULP,N,Retired,0,
do_1137229439809617921349,Untitled Course,2023-01-31,NULP,N,Retired,0,
do_1137228888708218881342,Untitled Course,2023-01-31,NULP,N,Retired,0,
do_1137228333260881921330,Untitled Course,2023-01-31,NULP,N,Retired,0,
do_1137220307827589121270,Untitled Course,2023-01-30,NULP,N,Retired,0,
do_1137173302398648321125,Untitled Course,2023-01-23,NULP,N,Retired,0,
do_1137173287528202241121,Untitled Course,2023-01-23,NULP,N,Retired,0,
do_1137180300540723201139,Untitled Course,2023-01-24,NULP,N,Retired,0,
do_1137180285093806081138,Untitled Course,2023-01-24,NULP,N,Retired,0,
do_1137173261491650561115,Untitled Course,2023-01-23,NULP,N,Retired,0,
do_113715150764507136126,Untitled Course,2023-01-20,Madhya Pradesh,N,Retired,0,
do_113715024789733376110,Untitled Course,2023-01-20,Tekdi Test Sub Org,N,Draft,0,
do_1137129943778181121104,Untitled Course,2023-01-17,Tekdi Test Sub Org,N,Draft,0,
do_11371501248200704019,Untitled Course,2023-01-20,Tekdi Test Sub Org,N,Draft,0,
do_1137129789050880001103,Untitled Course,2023-01-17,NULP,N,Retired,0,
do_113712957670711296189,Untitled Course,2023-01-17,NULP,N,Draft,0,
do_113712381736394752187,Untitled Course,2023-01-16,Leaders in Climate Change Management LCCM,N,Retired,0,
do_113712377450848256184,Untitled Course,2023-01-16,Leaders in Climate Change Management LCCM,N,Retired,0,
do_113712333186015232164,Untitled Course,2023-01-16,NULP,N,Draft,0,
do_113712332023496704163,Untitled Course,2023-01-16,NULP,N,Draft,0,
do_113712296082817024125,Untitled Course,2023-01-16,NULP,N,Draft,0,
do_11371015906279424018,Untitled Course,2023-01-13,NIUA,N,Draft,0,
do_11370460933823692811612,Untitled Course,2023-01-05,Leaders in Climate Change Management LCCM,N,Retired,0,
do_11370435493878988811581,Untitled Course,2023-01-05,Leaders in Climate Change Management LCCM,N,Retired,0,
do_11370447626583244811582,Untitled Course,2023-01-05,Leaders in Climate Change Management LCCM,N,Retired,0,
do_11368820184790630411457,Untitled Course,2022-12-13,Infant Toddler Caregiving Neighborhood ,N,Retired,0,
do_11369269694814617611497,Untitled Course,2022-12-19,NULP,N,Draft,0,
do_11368913192258764811469,Untitled Course,2022-12-14,NULP,N,Draft,0,
do_11368912658068275211468,Untitled Course,2022-12-14,NULP,N,Draft,0,
do_11368900478186291211466,Untitled Course,2022-12-14,NULP,N,Draft,0,
do_11368542698876928011133,Untitled Course,2022-12-09,NULP,N,Draft,0,
do_11368542690498150411132,Untitled Course,2022-12-09,NULP,N,Draft,0,
do_11368041263217049611061,Untitled Course,2022-12-02,TERI,N,Draft,0,
do_1136703935709511681921,Untitled Course,2022-11-18,NIUA,N,Draft,0,
do_1136677457640161281911,Untitled Course,2022-11-14,NULP,N,Retired,0,
do_1136642430665768961852,Untitled Course,2022-11-09,IIT Kharagpur,N,Retired,0,
do_1135511098330562561102,Untitled Course,2022-06-02,NULP,N,Draft,0,
do_1136598118240747521635,Untitled Course,2022-11-03,Infant Toddler Caregiving Neighborhood ,N,Retired,0,
do_1136492251791605761244,Untitled Course,2022-10-19,NIUA,N,Retired,0,
do_1136401598980997121194,Untitled Course,2022-10-06,NULP,N,Draft,0,
do_1136208808974909441609,Untitled Course,2022-09-09,ESRI,N,Retired,0,
do_1136351535712501761116,Untitled Course,2022-09-29,ESRI,N,Retired,0,
do_1136345363139952641110,Untitled Course,2022-09-28,NULP,N,Draft,0,
do_1135799970925690881528,Untitled Course,2022-07-13,NULP,N,Retired,0,
do_11362944926634803211,Untitled Course,2022-09-21,NULP,N,Retired,0,
do_113630134058377216124,Untitled Course,2022-09-22,Leaders in Climate Change Management LCCM,N,Retired,0,
do_11362948167066419212,Untitled Course,2022-09-21,Leaders in Climate Change Management LCCM,N,Draft,0,
do_1136251418963476481749,Untitled Course,2022-09-15,NIUA,N,Draft,0,
do_1136251341716848641747,Untitled Course,2022-09-15,NIUA,N,Draft,0,
do_1135807939244277761540,Untitled Course,2022-07-14,NULP,N,Retired,0,
do_1136188990171873281605,Untitled Course,2022-09-06,NULP,N,Retired,0,
do_1136160819027230721536,Untitled Course,2022-09-02,NULP,N,Retired,0,
do_1135841980021227521613,Untitled Course,2022-07-19,Infant Toddler Caregiving Neighborhood ,N,Retired,0,
do_1136132305168465921468,Untitled Course,2022-08-29,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1136132299484774401467,Untitled Course,2022-08-29,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1136124318382325761409,Untitled Course,2022-08-28,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1136102553772851201295,Untitled Course,2022-08-25,Leaders in Climate Change Management LCCM,N,Retired,0,
do_1135842948287856641709,Untitled Course,2022-07-19,Leaders in Climate Change Management,N,Retired,0,
do_1135699474486968321271,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135741874794086401375,Untitled Course,2022-07-05,Leaders in Climate Change Management,N,Retired,0,
do_1135741958600048641378,Untitled Course,2022-07-05,Leaders in Climate Change Management,N,Retired,0,
do_1135699424614891521266,Untitled Course,2022-06-29,Leaders in Climate Change Management,N,Retired,0,
do_1135729781808332801339,Untitled Course,2022-07-03,Leaders in Climate Change Management,N,Retired,0,
